task,status
300872,QueryStatus.SUCCESSED
600353,QueryStatus.SUCCESSED
300388,QueryStatus.SUCCESSED
601858,QueryStatus.SUCCESSED
600359,QueryStatus.SUCCESSED
688239,QueryStatus.SUCCESSED
688669,QueryStatus.SUCCESSED
301187,QueryStatus.EMPTY
600519,QueryStatus.SUCCESSED
002662,QueryStatus.SUCCESSED
831039,QueryStatus.EMPTY
000505,QueryStatus.SUCCESSED
000036,QueryStatus.SUCCESSED
300095,QueryStatus.SUCCESSED
000021,QueryStatus.SUCCESSED
873593,QueryStatus.EMPTY
300816,QueryStatus.SUCCESSED
002860,QueryStatus.SUCCESSED
601618,QueryStatus.SUCCESSED
300302,QueryStatus.SUCCESSED
000686,QueryStatus.SUCCESSED
002655,QueryStatus.SUCCESSED
300298,QueryStatus.SUCCESSED
603267,QueryStatus.SUCCESSED
300437,QueryStatus.SUCCESSED
301333,QueryStatus.EMPTY
601333,QueryStatus.SUCCESSED
300100,QueryStatus.SUCCESSED
000426,QueryStatus.SUCCESSED
002342,QueryStatus.SUCCESSED
600178,QueryStatus.SUCCESSED
301060,QueryStatus.EMPTY
002008,QueryStatus.SUCCESSED
300624,QueryStatus.SUCCESSED
600356,QueryStatus.SUCCESSED
000652,QueryStatus.SUCCESSED
002772,QueryStatus.SUCCESSED
603466,QueryStatus.SUCCESSED
688285,QueryStatus.SUCCESSED
600515,QueryStatus.SUCCESSED
601015,QueryStatus.SUCCESSED
300655,QueryStatus.SUCCESSED
603511,QueryStatus.SUCCESSED
002802,QueryStatus.SUCCESSED
300800,QueryStatus.SUCCESSED
833523,QueryStatus.EMPTY
603355,QueryStatus.SUCCESSED
002969,QueryStatus.SUCCESSED
603881,QueryStatus.SUCCESSED
688076,QueryStatus.SUCCESSED
002601,QueryStatus.SUCCESSED
688536,QueryStatus.SUCCESSED
000034,QueryStatus.SUCCESSED
002667,QueryStatus.SUCCESSED
300951,QueryStatus.SUCCESSED
300928,QueryStatus.SUCCESSED
688001,QueryStatus.SUCCESSED
300414,QueryStatus.SUCCESSED
002254,QueryStatus.SUCCESSED
601799,QueryStatus.SUCCESSED
002368,QueryStatus.SUCCESSED
300996,QueryStatus.SUCCESSED
002960,QueryStatus.SUCCESSED
605208,QueryStatus.SUCCESSED
300825,QueryStatus.SUCCESSED
600246,QueryStatus.SUCCESSED
600120,QueryStatus.SUCCESSED
300740,QueryStatus.SUCCESSED
002730,QueryStatus.SUCCESSED
603477,QueryStatus.SUCCESSED
000759,QueryStatus.SUCCESSED
301310,QueryStatus.EMPTY
002823,QueryStatus.SUCCESSED
603020,QueryStatus.SUCCESSED
839725,QueryStatus.EMPTY
300080,QueryStatus.SUCCESSED
002810,QueryStatus.SUCCESSED
603612,QueryStatus.SUCCESSED
688162,QueryStatus.SUCCESSED
002097,QueryStatus.SUCCESSED
300895,QueryStatus.SUCCESSED
000510,QueryStatus.SUCCESSED
603266,QueryStatus.SUCCESSED
600681,QueryStatus.SUCCESSED
688057,QueryStatus.SUCCESSED
600853,QueryStatus.SUCCESSED
301510,QueryStatus.EMPTY
603130,QueryStatus.SUCCESSED
301032,QueryStatus.EMPTY
300212,QueryStatus.SUCCESSED
600707,QueryStatus.SUCCESSED
688433,QueryStatus.SUCCESSED
600188,QueryStatus.SUCCESSED
300774,QueryStatus.SUCCESSED
300762,QueryStatus.SUCCESSED
002100,QueryStatus.SUCCESSED
873665,QueryStatus.EMPTY
688631,QueryStatus.SUCCESSED
601838,QueryStatus.SUCCESSED
688425,QueryStatus.SUCCESSED
301369,QueryStatus.EMPTY
300541,QueryStatus.SUCCESSED
601177,QueryStatus.SUCCESSED
003005,QueryStatus.SUCCESSED
000733,QueryStatus.SUCCESSED
600617,QueryStatus.SUCCESSED
600420,QueryStatus.SUCCESSED
603373,QueryStatus.SUCCESSED
002703,QueryStatus.SUCCESSED
301363,QueryStatus.EMPTY
600594,QueryStatus.SUCCESSED
839719,QueryStatus.EMPTY
300173,QueryStatus.SUCCESSED
002077,QueryStatus.SUCCESSED
603275,QueryStatus.SUCCESSED
600958,QueryStatus.SUCCESSED
600728,QueryStatus.SUCCESSED
600391,QueryStatus.SUCCESSED
688628,QueryStatus.SUCCESSED
000818,QueryStatus.SUCCESSED
688560,QueryStatus.SUCCESSED
688307,QueryStatus.SUCCESSED
603155,QueryStatus.SUCCESSED
688156,QueryStatus.SUCCESSED
300938,QueryStatus.SUCCESSED
301091,QueryStatus.EMPTY
002889,QueryStatus.SUCCESSED
603369,QueryStatus.SUCCESSED
002679,QueryStatus.SUCCESSED
603203,QueryStatus.SUCCESSED
002508,QueryStatus.SUCCESSED
000920,QueryStatus.SUCCESSED
600742,QueryStatus.SUCCESSED
301382,QueryStatus.EMPTY
300217,QueryStatus.SUCCESSED
603899,QueryStatus.SUCCESSED
600429,QueryStatus.SUCCESSED
300929,QueryStatus.SUCCESSED
300435,QueryStatus.SUCCESSED
301370,QueryStatus.EMPTY
002351,QueryStatus.SUCCESSED
600217,QueryStatus.SUCCESSED
605259,QueryStatus.SUCCESSED
601368,QueryStatus.SUCCESSED
002017,QueryStatus.SUCCESSED
000037,QueryStatus.SUCCESSED
301043,QueryStatus.EMPTY
002863,QueryStatus.SUCCESSED
601211,QueryStatus.SUCCESSED
002487,QueryStatus.SUCCESSED
600287,QueryStatus.SUCCESSED
300758,QueryStatus.SUCCESSED
600526,QueryStatus.SUCCESSED
002676,QueryStatus.SUCCESSED
301045,QueryStatus.EMPTY
000921,QueryStatus.SUCCESSED
688373,QueryStatus.SUCCESSED
301065,QueryStatus.EMPTY
601995,QueryStatus.SUCCESSED
688388,QueryStatus.SUCCESSED
300296,QueryStatus.SUCCESSED
301117,QueryStatus.EMPTY
001872,QueryStatus.SUCCESSED
002771,QueryStatus.SUCCESSED
301235,QueryStatus.EMPTY
688548,QueryStatus.SUCCESSED
601101,QueryStatus.SUCCESSED
600088,QueryStatus.SUCCESSED
600126,QueryStatus.SUCCESSED
002548,QueryStatus.SUCCESSED
600590,QueryStatus.SUCCESSED
688499,QueryStatus.SUCCESSED
688596,QueryStatus.SUCCESSED
002083,QueryStatus.SUCCESSED
600276,QueryStatus.SUCCESSED
603386,QueryStatus.SUCCESSED
688558,QueryStatus.SUCCESSED
688199,QueryStatus.SUCCESSED
603517,QueryStatus.SUCCESSED
000507,QueryStatus.SUCCESSED
301529,QueryStatus.EMPTY
603327,QueryStatus.SUCCESSED
000810,QueryStatus.SUCCESSED
002793,QueryStatus.SUCCESSED
300480,QueryStatus.SUCCESSED
300149,QueryStatus.SUCCESSED
601606,QueryStatus.SUCCESSED
002389,QueryStatus.SUCCESSED
603979,QueryStatus.SUCCESSED
600796,QueryStatus.SUCCESSED
600272,QueryStatus.SUCCESSED
833580,QueryStatus.EMPTY
600776,QueryStatus.SUCCESSED
600797,QueryStatus.SUCCESSED
688161,QueryStatus.SUCCESSED
871753,QueryStatus.EMPTY
301299,QueryStatus.EMPTY
300999,QueryStatus.SUCCESSED
603239,QueryStatus.SUCCESSED
688559,QueryStatus.SUCCESSED
605151,QueryStatus.SUCCESSED
601066,QueryStatus.SUCCESSED
871245,QueryStatus.EMPTY
001239,QueryStatus.SUCCESSED
301499,QueryStatus.EMPTY
600845,QueryStatus.SUCCESSED
300469,QueryStatus.SUCCESSED
300160,QueryStatus.SUCCESSED
002382,QueryStatus.SUCCESSED
301035,QueryStatus.EMPTY
000987,QueryStatus.SUCCESSED
603101,QueryStatus.SUCCESSED
002945,QueryStatus.SUCCESSED
688327,QueryStatus.SUCCESSED
001238,QueryStatus.SUCCESSED
688170,QueryStatus.SUCCESSED
600851,QueryStatus.SUCCESSED
600551,QueryStatus.SUCCESSED
601226,QueryStatus.SUCCESSED
002054,QueryStatus.SUCCESSED
600210,QueryStatus.SUCCESSED
603659,QueryStatus.SUCCESSED
002575,QueryStatus.SUCCESSED
301303,QueryStatus.EMPTY
002011,QueryStatus.SUCCESSED
300401,QueryStatus.SUCCESSED
605566,QueryStatus.SUCCESSED
870199,QueryStatus.EMPTY
003043,QueryStatus.SUCCESSED
600372,QueryStatus.SUCCESSED
601127,QueryStatus.SUCCESSED
300639,QueryStatus.SUCCESSED
837821,QueryStatus.EMPTY
603900,QueryStatus.SUCCESSED
600316,QueryStatus.SUCCESSED
300263,QueryStatus.SUCCESSED
688088,QueryStatus.SUCCESSED
600030,QueryStatus.SUCCESSED
300293,QueryStatus.SUCCESSED
301428,QueryStatus.EMPTY
603551,QueryStatus.SUCCESSED
600583,QueryStatus.SUCCESSED
600061,QueryStatus.SUCCESSED
603586,QueryStatus.SUCCESSED
688310,QueryStatus.SUCCESSED
600992,QueryStatus.SUCCESSED
688230,QueryStatus.SUCCESSED
002222,QueryStatus.SUCCESSED
688160,QueryStatus.SUCCESSED
300253,QueryStatus.SUCCESSED
300019,QueryStatus.SUCCESSED
600773,QueryStatus.SUCCESSED
002462,QueryStatus.SUCCESSED
300204,QueryStatus.SUCCESSED
002440,QueryStatus.SUCCESSED
688386,QueryStatus.SUCCESSED
002363,QueryStatus.SUCCESSED
300441,QueryStatus.SUCCESSED
688607,QueryStatus.SUCCESSED
002753,QueryStatus.SUCCESSED
001368,QueryStatus.SUCCESSED
300007,QueryStatus.SUCCESSED
000408,QueryStatus.SUCCESSED
603170,QueryStatus.SUCCESSED
002734,QueryStatus.SUCCESSED
000576,QueryStatus.SUCCESSED
600999,QueryStatus.SUCCESSED
603416,QueryStatus.SUCCESSED
002304,QueryStatus.SUCCESSED
600309,QueryStatus.SUCCESSED
873122,QueryStatus.EMPTY
301159,QueryStatus.EMPTY
688033,QueryStatus.SUCCESSED
002829,QueryStatus.SUCCESSED
600757,QueryStatus.SUCCESSED
002171,QueryStatus.SUCCESSED
688711,QueryStatus.SUCCESSED
300453,QueryStatus.SUCCESSED
600719,QueryStatus.SUCCESSED
603192,QueryStatus.SUCCESSED
002267,QueryStatus.SUCCESSED
605086,QueryStatus.SUCCESSED
600007,QueryStatus.SUCCESSED
832566,QueryStatus.EMPTY
600650,QueryStatus.SUCCESSED
300919,QueryStatus.SUCCESSED
300193,QueryStatus.SUCCESSED
300803,QueryStatus.SUCCESSED
002869,QueryStatus.SUCCESSED
600251,QueryStatus.SUCCESSED
873833,QueryStatus.EMPTY
002736,QueryStatus.SUCCESSED
688621,QueryStatus.SUCCESSED
603636,QueryStatus.SUCCESSED
002221,QueryStatus.SUCCESSED
002373,QueryStatus.SUCCESSED
301448,QueryStatus.EMPTY
300724,QueryStatus.SUCCESSED
002654,QueryStatus.SUCCESSED
600983,QueryStatus.SUCCESSED
002645,QueryStatus.SUCCESSED
600850,QueryStatus.SUCCESSED
300771,QueryStatus.SUCCESSED
688586,QueryStatus.SUCCESSED
600419,QueryStatus.SUCCESSED
301311,QueryStatus.EMPTY
300258,QueryStatus.SUCCESSED
002326,QueryStatus.SUCCESSED
301213,QueryStatus.EMPTY
002234,QueryStatus.SUCCESSED
301172,QueryStatus.EMPTY
300795,QueryStatus.SUCCESSED
873706,QueryStatus.EMPTY
688376,QueryStatus.SUCCESSED
600348,QueryStatus.SUCCESSED
300679,QueryStatus.SUCCESSED
831305,QueryStatus.EMPTY
301058,QueryStatus.EMPTY
600848,QueryStatus.SUCCESSED
002253,QueryStatus.SUCCESSED
003008,QueryStatus.SUCCESSED
301093,QueryStatus.EMPTY
836077,QueryStatus.EMPTY
002643,QueryStatus.SUCCESSED
300199,QueryStatus.SUCCESSED
603006,QueryStatus.SUCCESSED
605298,QueryStatus.SUCCESSED
300667,QueryStatus.SUCCESSED
600132,QueryStatus.SUCCESSED
002980,QueryStatus.SUCCESSED
603678,QueryStatus.SUCCESSED
688401,QueryStatus.SUCCESSED
688299,QueryStatus.SUCCESSED
600763,QueryStatus.SUCCESSED
002393,QueryStatus.SUCCESSED
603922,QueryStatus.SUCCESSED
000776,QueryStatus.SUCCESSED
603738,QueryStatus.SUCCESSED
688343,QueryStatus.SUCCESSED
001317,QueryStatus.SUCCESSED
301263,QueryStatus.EMPTY
300922,QueryStatus.SUCCESSED
603308,QueryStatus.SUCCESSED
002409,QueryStatus.SUCCESSED
300075,QueryStatus.SUCCESSED
688677,QueryStatus.SUCCESSED
688529,QueryStatus.SUCCESSED
300036,QueryStatus.SUCCESSED
603013,QueryStatus.SUCCESSED
000739,QueryStatus.SUCCESSED
301397,QueryStatus.EMPTY
300781,QueryStatus.SUCCESSED
603127,QueryStatus.SUCCESSED
001219,QueryStatus.SUCCESSED
002982,QueryStatus.SUCCESSED
605003,QueryStatus.SUCCESSED
001287,QueryStatus.SUCCESSED
301308,QueryStatus.EMPTY
688007,QueryStatus.SUCCESSED
688272,QueryStatus.SUCCESSED
688106,QueryStatus.SUCCESSED
300878,QueryStatus.SUCCESSED
002362,QueryStatus.SUCCESSED
688399,QueryStatus.SUCCESSED
688393,QueryStatus.SUCCESSED
603107,QueryStatus.SUCCESSED
001234,QueryStatus.SUCCESSED
301302,QueryStatus.EMPTY
002979,QueryStatus.SUCCESSED
300223,QueryStatus.SUCCESSED
603197,QueryStatus.SUCCESSED
603171,QueryStatus.SUCCESSED
002876,QueryStatus.SUCCESSED
603351,QueryStatus.SUCCESSED
688311,QueryStatus.SUCCESSED
688667,QueryStatus.SUCCESSED
002984,QueryStatus.SUCCESSED
300394,QueryStatus.SUCCESSED
688133,QueryStatus.SUCCESSED
301525,QueryStatus.EMPTY
001225,QueryStatus.SUCCESSED
603283,QueryStatus.SUCCESSED
688357,QueryStatus.SUCCESSED
688700,QueryStatus.SUCCESSED
301050,QueryStatus.EMPTY
688281,QueryStatus.SUCCESSED
871981,QueryStatus.EMPTY
838670,QueryStatus.EMPTY
836422,QueryStatus.EMPTY
835857,QueryStatus.EMPTY
835670,QueryStatus.EMPTY
833533,QueryStatus.EMPTY
833075,QueryStatus.EMPTY
832978,QueryStatus.EMPTY
832885,QueryStatus.EMPTY
832651,QueryStatus.EMPTY
831768,QueryStatus.EMPTY
830964,QueryStatus.EMPTY
688779,QueryStatus.SUCCESSED
688660,QueryStatus.SUCCESSED
688656,QueryStatus.SUCCESSED
688582,QueryStatus.SUCCESSED
688577,QueryStatus.SUCCESSED
688573,QueryStatus.SUCCESSED
688555,QueryStatus.EMPTY
688526,QueryStatus.SUCCESSED
688387,QueryStatus.SUCCESSED
688326,QueryStatus.SUCCESSED
688315,QueryStatus.SUCCESSED
688306,QueryStatus.SUCCESSED
688247,QueryStatus.SUCCESSED
688246,QueryStatus.SUCCESSED
688225,QueryStatus.SUCCESSED
688184,QueryStatus.SUCCESSED
688158,QueryStatus.SUCCESSED
688086,QueryStatus.EMPTY
688039,QueryStatus.SUCCESSED
688015,QueryStatus.SUCCESSED
605488,QueryStatus.SUCCESSED
605005,QueryStatus.SUCCESSED
603996,QueryStatus.EMPTY
603978,QueryStatus.SUCCESSED
603669,QueryStatus.SUCCESSED
603603,QueryStatus.EMPTY
603578,QueryStatus.SUCCESSED
603577,QueryStatus.SUCCESSED
603555,QueryStatus.EMPTY
603456,QueryStatus.SUCCESSED
603361,QueryStatus.EMPTY
603360,QueryStatus.SUCCESSED
603261,QueryStatus.SUCCESSED
603223,QueryStatus.SUCCESSED
603178,QueryStatus.SUCCESSED
603157,QueryStatus.EMPTY
603135,QueryStatus.SUCCESSED
603133,QueryStatus.SUCCESSED
603117,QueryStatus.SUCCESSED
603077,QueryStatus.SUCCESSED
603030,QueryStatus.SUCCESSED
601908,QueryStatus.SUCCESSED
601777,QueryStatus.SUCCESSED
601568,QueryStatus.SUCCESSED
601558,QueryStatus.EMPTY
601369,QueryStatus.SUCCESSED
601311,QueryStatus.SUCCESSED
601299,QueryStatus.EMPTY
601268,QueryStatus.EMPTY
601258,QueryStatus.EMPTY
601238,QueryStatus.SUCCESSED
601236,QueryStatus.SUCCESSED
601108,QueryStatus.SUCCESSED
601106,QueryStatus.SUCCESSED
601006,QueryStatus.SUCCESSED
600991,QueryStatus.EMPTY
600984,QueryStatus.SUCCESSED
600978,QueryStatus.EMPTY
600926,QueryStatus.SUCCESSED
600925,QueryStatus.SUCCESSED
600899,QueryStatus.EMPTY
600896,QueryStatus.EMPTY
600891,QueryStatus.EMPTY
600890,QueryStatus.EMPTY
600878,QueryStatus.EMPTY
600871,QueryStatus.SUCCESSED
600870,QueryStatus.EMPTY
600856,QueryStatus.EMPTY
600852,QueryStatus.EMPTY
600849,QueryStatus.EMPTY
600842,QueryStatus.EMPTY
600840,QueryStatus.EMPTY
600834,QueryStatus.SUCCESSED
600832,QueryStatus.EMPTY
600823,QueryStatus.SUCCESSED
600813,QueryStatus.EMPTY
600806,QueryStatus.EMPTY
600799,QueryStatus.EMPTY
600788,QueryStatus.EMPTY
600786,QueryStatus.EMPTY
600781,QueryStatus.EMPTY
600772,QueryStatus.EMPTY
600767,QueryStatus.EMPTY
600766,QueryStatus.SUCCESSED
600762,QueryStatus.EMPTY
600752,QueryStatus.EMPTY
600747,QueryStatus.EMPTY
600740,QueryStatus.SUCCESSED
600739,QueryStatus.SUCCESSED
600734,QueryStatus.SUCCESSED
600723,QueryStatus.EMPTY
600709,QueryStatus.EMPTY
600701,QueryStatus.EMPTY
600700,QueryStatus.EMPTY
600695,QueryStatus.EMPTY
600687,QueryStatus.EMPTY
600680,QueryStatus.EMPTY
600677,QueryStatus.EMPTY
600672,QueryStatus.EMPTY
600670,QueryStatus.EMPTY
600669,QueryStatus.EMPTY
600666,QueryStatus.SUCCESSED
600659,QueryStatus.EMPTY
600656,QueryStatus.EMPTY
600652,QueryStatus.EMPTY
600647,QueryStatus.SUCCESSED
600646,QueryStatus.EMPTY
600634,QueryStatus.EMPTY
600632,QueryStatus.EMPTY
600631,QueryStatus.EMPTY
600627,QueryStatus.EMPTY
600625,QueryStatus.EMPTY
600619,QueryStatus.SUCCESSED
600614,QueryStatus.EMPTY
600609,QueryStatus.SUCCESSED
600608,QueryStatus.SUCCESSED
600607,QueryStatus.EMPTY
600598,QueryStatus.SUCCESSED
600591,QueryStatus.EMPTY
600567,QueryStatus.SUCCESSED
600555,QueryStatus.EMPTY
600553,QueryStatus.EMPTY
600537,QueryStatus.SUCCESSED
600532,QueryStatus.EMPTY
600493,QueryStatus.SUCCESSED
600485,QueryStatus.EMPTY
600472,QueryStatus.EMPTY
600468,QueryStatus.SUCCESSED
600467,QueryStatus.SUCCESSED
600466,QueryStatus.EMPTY
600444,QueryStatus.SUCCESSED
600439,QueryStatus.SUCCESSED
600438,QueryStatus.SUCCESSED
600432,QueryStatus.EMPTY
600401,QueryStatus.EMPTY
600393,QueryStatus.EMPTY
600385,QueryStatus.EMPTY
600369,QueryStatus.SUCCESSED
600368,QueryStatus.SUCCESSED
600357,QueryStatus.EMPTY
600336,QueryStatus.SUCCESSED
600318,QueryStatus.SUCCESSED
600317,QueryStatus.EMPTY
600311,QueryStatus.EMPTY
600310,QueryStatus.SUCCESSED
600306,QueryStatus.SUCCESSED
600303,QueryStatus.SUCCESSED
600296,QueryStatus.EMPTY
600291,QueryStatus.EMPTY
600290,QueryStatus.EMPTY
600289,QueryStatus.SUCCESSED
600286,QueryStatus.EMPTY
600279,QueryStatus.SUCCESSED
600275,QueryStatus.EMPTY
600270,QueryStatus.EMPTY
600263,QueryStatus.EMPTY
600261,QueryStatus.SUCCESSED
600260,QueryStatus.EMPTY
600253,QueryStatus.EMPTY
600247,QueryStatus.EMPTY
600242,QueryStatus.EMPTY
600240,QueryStatus.EMPTY
600227,QueryStatus.SUCCESSED
600221,QueryStatus.SUCCESSED
600209,QueryStatus.EMPTY
600205,QueryStatus.EMPTY
600191,QueryStatus.SUCCESSED
600186,QueryStatus.SUCCESSED
600181,QueryStatus.EMPTY
600180,QueryStatus.SUCCESSED
600175,QueryStatus.EMPTY
600172,QueryStatus.SUCCESSED
600169,QueryStatus.SUCCESSED
600146,QueryStatus.EMPTY
600145,QueryStatus.EMPTY
600139,QueryStatus.EMPTY
600122,QueryStatus.EMPTY
600115,QueryStatus.SUCCESSED
600108,QueryStatus.SUCCESSED
600103,QueryStatus.SUCCESSED
600102,QueryStatus.EMPTY
600095,QueryStatus.SUCCESSED
600094,QueryStatus.SUCCESSED
600093,QueryStatus.EMPTY
600092,QueryStatus.EMPTY
600091,QueryStatus.EMPTY
600090,QueryStatus.EMPTY
600087,QueryStatus.EMPTY
600086,QueryStatus.EMPTY
600077,QueryStatus.EMPTY
600074,QueryStatus.EMPTY
600069,QueryStatus.EMPTY
600068,QueryStatus.EMPTY
600065,QueryStatus.EMPTY
600008,QueryStatus.SUCCESSED
600005,QueryStatus.EMPTY
600003,QueryStatus.EMPTY
600002,QueryStatus.EMPTY
600001,QueryStatus.EMPTY
301515,QueryStatus.EMPTY
301507,QueryStatus.EMPTY
301392,QueryStatus.EMPTY
301287,QueryStatus.EMPTY
301246,QueryStatus.EMPTY
300987,QueryStatus.SUCCESSED
300945,QueryStatus.SUCCESSED
300848,QueryStatus.SUCCESSED
300799,QueryStatus.SUCCESSED
300769,QueryStatus.SUCCESSED
300742,QueryStatus.SUCCESSED
300707,QueryStatus.SUCCESSED
300630,QueryStatus.SUCCESSED
300614,QueryStatus.SUCCESSED
300526,QueryStatus.EMPTY
300501,QueryStatus.SUCCESSED
300495,QueryStatus.SUCCESSED
300431,QueryStatus.EMPTY
300420,QueryStatus.SUCCESSED
300392,QueryStatus.EMPTY
300372,QueryStatus.EMPTY
300367,QueryStatus.EMPTY
300362,QueryStatus.EMPTY
300356,QueryStatus.EMPTY
300336,QueryStatus.EMPTY
300330,QueryStatus.EMPTY
300325,QueryStatus.EMPTY
300312,QueryStatus.EMPTY
300309,QueryStatus.EMPTY
300297,QueryStatus.EMPTY
300282,QueryStatus.SUCCESSED
300273,QueryStatus.EMPTY
300228,QueryStatus.SUCCESSED
300221,QueryStatus.SUCCESSED
300216,QueryStatus.EMPTY
300202,QueryStatus.EMPTY
300189,QueryStatus.SUCCESSED
300186,QueryStatus.EMPTY
300185,QueryStatus.SUCCESSED
300178,QueryStatus.EMPTY
300176,QueryStatus.SUCCESSED
300156,QueryStatus.EMPTY
300139,QueryStatus.SUCCESSED
300111,QueryStatus.SUCCESSED
300104,QueryStatus.EMPTY
300102,QueryStatus.SUCCESSED
300096,QueryStatus.SUCCESSED
300090,QueryStatus.EMPTY
300089,QueryStatus.EMPTY
300086,QueryStatus.SUCCESSED
300082,QueryStatus.SUCCESSED
300066,QueryStatus.SUCCESSED
300064,QueryStatus.EMPTY
300057,QueryStatus.SUCCESSED
300038,QueryStatus.EMPTY
300035,QueryStatus.SUCCESSED
300028,QueryStatus.EMPTY
300023,QueryStatus.EMPTY
002970,QueryStatus.SUCCESSED
002797,QueryStatus.SUCCESSED
002782,QueryStatus.SUCCESSED
002781,QueryStatus.EMPTY
002776,QueryStatus.EMPTY
002770,QueryStatus.EMPTY
002751,QueryStatus.EMPTY
002748,QueryStatus.SUCCESSED
002740,QueryStatus.EMPTY
002723,QueryStatus.SUCCESSED
002711,QueryStatus.EMPTY
002699,QueryStatus.SUCCESSED
002695,QueryStatus.SUCCESSED
002689,QueryStatus.SUCCESSED
002684,QueryStatus.EMPTY
002680,QueryStatus.EMPTY
002678,QueryStatus.SUCCESSED
002659,QueryStatus.SUCCESSED
002651,QueryStatus.SUCCESSED
002639,QueryStatus.SUCCESSED
002622,QueryStatus.SUCCESSED
002619,QueryStatus.EMPTY
002618,QueryStatus.EMPTY
002611,QueryStatus.SUCCESSED
002604,QueryStatus.EMPTY
002593,QueryStatus.SUCCESSED
002592,QueryStatus.SUCCESSED
002536,QueryStatus.SUCCESSED
002509,QueryStatus.EMPTY
002504,QueryStatus.EMPTY
002503,QueryStatus.EMPTY
002500,QueryStatus.SUCCESSED
002499,QueryStatus.EMPTY
002488,QueryStatus.SUCCESSED
002485,QueryStatus.SUCCESSED
002479,QueryStatus.SUCCESSED
002477,QueryStatus.EMPTY
002473,QueryStatus.EMPTY
002464,QueryStatus.EMPTY
002450,QueryStatus.EMPTY
002447,QueryStatus.EMPTY
002445,QueryStatus.SUCCESSED
002433,QueryStatus.SUCCESSED
002417,QueryStatus.EMPTY
002411,QueryStatus.EMPTY
002400,QueryStatus.SUCCESSED
002385,QueryStatus.SUCCESSED
002365,QueryStatus.SUCCESSED
002359,QueryStatus.EMPTY
002356,QueryStatus.SUCCESSED
002330,QueryStatus.SUCCESSED
002309,QueryStatus.SUCCESSED
002308,QueryStatus.SUCCESSED
002297,QueryStatus.SUCCESSED
002282,QueryStatus.SUCCESSED
002274,QueryStatus.SUCCESSED
002269,QueryStatus.SUCCESSED
002260,QueryStatus.EMPTY
002256,QueryStatus.SUCCESSED
002229,QueryStatus.SUCCESSED
002220,QueryStatus.EMPTY
002218,QueryStatus.SUCCESSED
002191,QueryStatus.SUCCESSED
002147,QueryStatus.EMPTY
002143,QueryStatus.EMPTY
002118,QueryStatus.EMPTY
002113,QueryStatus.EMPTY
002109,QueryStatus.SUCCESSED
002108,QueryStatus.SUCCESSED
002089,QueryStatus.EMPTY
002087,QueryStatus.SUCCESSED
002086,QueryStatus.SUCCESSED
002079,QueryStatus.SUCCESSED
002071,QueryStatus.EMPTY
002070,QueryStatus.EMPTY
002061,QueryStatus.SUCCESSED
002018,QueryStatus.EMPTY
002013,QueryStatus.EMPTY
002005,QueryStatus.SUCCESSED
002002,QueryStatus.EMPTY
000996,QueryStatus.SUCCESSED
000982,QueryStatus.SUCCESSED
000980,QueryStatus.SUCCESSED
000979,QueryStatus.EMPTY
000976,QueryStatus.SUCCESSED
000961,QueryStatus.SUCCESSED
000956,QueryStatus.EMPTY
000950,QueryStatus.SUCCESSED
000939,QueryStatus.EMPTY
000927,QueryStatus.SUCCESSED
000918,QueryStatus.EMPTY
000917,QueryStatus.SUCCESSED
000916,QueryStatus.EMPTY
000866,QueryStatus.EMPTY
000850,QueryStatus.SUCCESSED
000835,QueryStatus.EMPTY
000832,QueryStatus.EMPTY
000827,QueryStatus.EMPTY
000817,QueryStatus.EMPTY
000806,QueryStatus.EMPTY
000805,QueryStatus.EMPTY
000787,QueryStatus.EMPTY
000780,QueryStatus.EMPTY
000769,QueryStatus.EMPTY
000765,QueryStatus.EMPTY
000763,QueryStatus.EMPTY
000760,QueryStatus.EMPTY
000748,QueryStatus.EMPTY
000732,QueryStatus.EMPTY
000730,QueryStatus.EMPTY
000720,QueryStatus.SUCCESSED
000709,QueryStatus.SUCCESSED
000699,QueryStatus.EMPTY
000693,QueryStatus.EMPTY
000689,QueryStatus.EMPTY
000687,QueryStatus.EMPTY
000678,QueryStatus.SUCCESSED
000675,QueryStatus.EMPTY
000673,QueryStatus.EMPTY
000671,QueryStatus.EMPTY
000667,QueryStatus.EMPTY
000666,QueryStatus.EMPTY
000662,QueryStatus.EMPTY
000660,QueryStatus.EMPTY
000658,QueryStatus.EMPTY
000655,QueryStatus.SUCCESSED
000653,QueryStatus.EMPTY
000636,QueryStatus.SUCCESSED
000621,QueryStatus.EMPTY
000618,QueryStatus.EMPTY
000616,QueryStatus.EMPTY
000613,QueryStatus.EMPTY
000611,QueryStatus.EMPTY
000606,QueryStatus.EMPTY
000602,QueryStatus.EMPTY
000594,QueryStatus.EMPTY
000593,QueryStatus.SUCCESSED
000588,QueryStatus.EMPTY
000587,QueryStatus.EMPTY
000585,QueryStatus.EMPTY
000583,QueryStatus.EMPTY
000578,QueryStatus.EMPTY
000571,QueryStatus.SUCCESSED
000569,QueryStatus.EMPTY
000562,QueryStatus.EMPTY
000556,QueryStatus.EMPTY
000554,QueryStatus.SUCCESSED
000549,QueryStatus.EMPTY
000542,QueryStatus.EMPTY
000540,QueryStatus.EMPTY
000535,QueryStatus.EMPTY
000527,QueryStatus.EMPTY
000522,QueryStatus.EMPTY
000515,QueryStatus.EMPTY
000511,QueryStatus.EMPTY
